item,category_id,parent_id,ns_id,category,parent,phrasing_id,question,category_item,parent_item
9797,301,1,ns_2,dumpster,book,1,Is it true that dumpsters are books?,dumpsters,books
9798,301,1,ns_2,dumpster,book,2,Is it true that a dumpster is a book?,dumpster,book
9799,301,1,ns_2,dumpster,book,3,Is it true that dumpsters are a type of book?,dumpsters,book
9800,301,1,ns_2,dumpster,book,4,Is it true that a dumpster is a type of book?,dumpster,book
9801,301,1,ns_3,dumpster,woman,1,Is it true that dumpsters are women?,dumpsters,women
9802,301,1,ns_3,dumpster,woman,2,Is it true that a dumpster is a woman?,dumpster,woman
9803,301,1,ns_3,dumpster,woman,3,Is it true that dumpsters are a type of woman?,dumpsters,woman
9804,301,1,ns_3,dumpster,woman,4,Is it true that a dumpster is a type of woman?,dumpster,woman
9805,301,1,ns_4,dumpster,decoration,1,Is it true that dumpsters are decorations?,dumpsters,decorations
9806,301,1,ns_4,dumpster,decoration,2,Is it true that a dumpster is a decoration?,dumpster,decoration
9807,301,1,ns_4,dumpster,decoration,3,Is it true that dumpsters are a type of decoration?,dumpsters,decoration
9808,301,1,ns_4,dumpster,decoration,4,Is it true that a dumpster is a type of decoration?,dumpster,decoration
9809,302,1,ns_1,chandelier,small boat,1,Is it true that chandeliers are small boats?,chandeliers,small boats
9810,302,1,ns_1,chandelier,small boat,2,Is it true that a chandelier is a small boat?,chandelier,small boat
9811,302,1,ns_1,chandelier,small boat,3,Is it true that chandeliers are a type of small boat?,chandeliers,small boat
9812,302,1,ns_1,chandelier,small boat,4,Is it true that a chandelier is a type of small boat?,chandelier,small boat
9813,302,1,ns_2,chandelier,enclosure,1,Is it true that chandeliers are enclosures?,chandeliers,enclosures
9814,302,1,ns_2,chandelier,enclosure,2,Is it true that a chandelier is an enclosure?,chandelier,enclosure
9815,302,1,ns_2,chandelier,enclosure,3,Is it true that chandeliers are a type of enclosure?,chandeliers,enclosure
9816,302,1,ns_2,chandelier,enclosure,4,Is it true that a chandelier is a type of enclosure?,chandelier,enclosure
9817,302,1,ns_3,chandelier,room,1,Is it true that chandeliers are rooms?,chandeliers,rooms
9818,302,1,ns_3,chandelier,room,2,Is it true that a chandelier is a room?,chandelier,room
9819,302,1,ns_3,chandelier,room,3,Is it true that chandeliers are a type of room?,chandeliers,room
9820,302,1,ns_3,chandelier,room,4,Is it true that a chandelier is a type of room?,chandelier,room
9821,302,1,ns_4,chandelier,writing device,1,Is it true that chandeliers are writing devices?,chandeliers,writing devices
9822,302,1,ns_4,chandelier,writing device,2,Is it true that a chandelier is a writing device?,chandelier,writing device
9823,302,1,ns_4,chandelier,writing device,3,Is it true that chandeliers are a type of writing device?,chandeliers,writing device
9824,302,1,ns_4,chandelier,writing device,4,Is it true that a chandelier is a type of writing device?,chandelier,writing device
9825,302,2,ns_1,chandelier,tableware,1,Is it true that chandeliers are tableware?,chandeliers,tableware
9826,302,2,ns_1,chandelier,tableware,2,Is it true that a chandelier is tableware?,chandelier,tableware
9827,302,2,ns_1,chandelier,tableware,3,Is it true that chandeliers are a type of tableware?,chandeliers,tableware
9828,302,2,ns_1,chandelier,tableware,4,Is it true that a chandelier is a type of tableware?,chandelier,tableware
9829,302,2,ns_2,chandelier,soil,1,Is it true that chandeliers are soil?,chandeliers,soil
9830,302,2,ns_2,chandelier,soil,2,Is it true that a chandelier is soil?,chandelier,soil
9831,302,2,ns_2,chandelier,soil,3,Is it true that chandeliers are a type of soil?,chandeliers,soil
9832,302,2,ns_2,chandelier,soil,4,Is it true that a chandelier is a type of soil?,chandelier,soil
9833,302,2,ns_3,chandelier,bedroom furniture,1,Is it true that chandeliers are bedroom furniture?,chandeliers,bedroom furniture
9834,302,2,ns_3,chandelier,bedroom furniture,2,Is it true that a chandelier is bedroom furniture?,chandelier,bedroom furniture
9835,302,2,ns_3,chandelier,bedroom furniture,3,Is it true that chandeliers are a type of bedroom furniture?,chandeliers,bedroom furniture
9836,302,2,ns_3,chandelier,bedroom furniture,4,Is it true that a chandelier is a type of bedroom furniture?,chandelier,bedroom furniture
9837,302,2,ns_4,chandelier,dairy product,1,Is it true that chandeliers are dairy products?,chandeliers,dairy products
9838,302,2,ns_4,chandelier,dairy product,2,Is it true that a chandelier is dairy products?,chandelier,dairy products
9839,302,2,ns_4,chandelier,dairy product,3,Is it true that chandeliers are a type of dairy product?,chandeliers,dairy product
9840,302,2,ns_4,chandelier,dairy product,4,Is it true that a chandelier is a type of dairy product?,chandelier,dairy product
9841,303,1,ns_1,helmet,flatware,1,Is it true that helmets are flatware?,helmets,flatware
9842,303,1,ns_1,helmet,flatware,2,Is it true that a helmet is flatware?,helmet,flatware
9843,303,1,ns_1,helmet,flatware,3,Is it true that helmets are a type of flatware?,helmets,flatware
9844,303,1,ns_1,helmet,flatware,4,Is it true that a helmet is a type of flatware?,helmet,flatware
9845,303,1,ns_2,helmet,blind,1,Is it true that helmets are blinds?,helmets,blinds
9846,303,1,ns_2,helmet,blind,2,Is it true that a helmet is blinds?,helmet,blinds
9847,303,1,ns_2,helmet,blind,3,Is it true that helmets are a type of blinds?,helmets,blinds
9848,303,1,ns_2,helmet,blind,4,Is it true that a helmet is a type of blinds?,helmet,blinds
9849,303,1,ns_3,helmet,road,1,Is it true that helmets are roads?,helmets,roads
9850,303,1,ns_3,helmet,road,2,Is it true that a helmet is a road?,helmet,road
9851,303,1,ns_3,helmet,road,3,Is it true that helmets are a type of road?,helmets,road
9852,303,1,ns_3,helmet,road,4,Is it true that a helmet is a type of road?,helmet,road
9853,303,1,ns_4,helmet,bat,1,Is it true that helmets are bats?,helmets,bats
9854,303,1,ns_4,helmet,bat,2,Is it true that a helmet is a bat?,helmet,bat
9855,303,1,ns_4,helmet,bat,3,Is it true that helmets are a type of bat?,helmets,bat
9856,303,1,ns_4,helmet,bat,4,Is it true that a helmet is a type of bat?,helmet,bat
9857,303,2,ns_1,helmet,way,1,Is it true that helmets are ways?,helmets,ways
9858,303,2,ns_1,helmet,way,2,Is it true that a helmet is a way?,helmet,way
9859,303,2,ns_1,helmet,way,3,Is it true that helmets are a type of way?,helmets,way
9860,303,2,ns_1,helmet,way,4,Is it true that a helmet is a type of way?,helmet,way
9861,303,2,ns_2,helmet,topping,1,Is it true that helmets are toppings?,helmets,toppings
9862,303,2,ns_2,helmet,topping,2,Is it true that a helmet is a topping?,helmet,topping
9863,303,2,ns_2,helmet,topping,3,Is it true that helmets are a type of topping?,helmets,topping
9864,303,2,ns_2,helmet,topping,4,Is it true that a helmet is a type of topping?,helmet,topping
9865,303,2,ns_3,helmet,top,1,Is it true that helmets are tops?,helmets,tops
9866,303,2,ns_3,helmet,top,2,Is it true that a helmet is a top?,helmet,top
9867,303,2,ns_3,helmet,top,3,Is it true that helmets are a type of top?,helmets,top
9868,303,2,ns_3,helmet,top,4,Is it true that a helmet is a type of top?,helmet,top
9869,303,2,ns_4,helmet,waste,1,Is it true that helmets are waste?,helmets,waste
9870,303,2,ns_4,helmet,waste,2,Is it true that a helmet is waste?,helmet,waste
9871,303,2,ns_4,helmet,waste,3,Is it true that helmets are a type of waste?,helmets,waste
9872,303,2,ns_4,helmet,waste,4,Is it true that a helmet is a type of waste?,helmet,waste
9873,304,1,ns_1,sink,receptacle,1,Is it true that sinks are receptacles?,sinks,receptacles
9874,304,1,ns_1,sink,receptacle,2,Is it true that a sink is a receptacle?,sink,receptacle
9875,304,1,ns_1,sink,receptacle,3,Is it true that sinks are a type of receptacle?,sinks,receptacle
9876,304,1,ns_1,sink,receptacle,4,Is it true that a sink is a type of receptacle?,sink,receptacle
9877,304,1,ns_2,sink,mixer,1,Is it true that sinks are mixers?,sinks,mixers
9878,304,1,ns_2,sink,mixer,2,Is it true that a sink is a mixer?,sink,mixer
9879,304,1,ns_2,sink,mixer,3,Is it true that sinks are a type of mixer?,sinks,mixer
9880,304,1,ns_2,sink,mixer,4,Is it true that a sink is a type of mixer?,sink,mixer
9881,304,1,ns_3,sink,coat,1,Is it true that sinks are coats?,sinks,coats
9882,304,1,ns_3,sink,coat,2,Is it true that a sink is a coat?,sink,coat
9883,304,1,ns_3,sink,coat,3,Is it true that sinks are a type of coat?,sinks,coat
9884,304,1,ns_3,sink,coat,4,Is it true that a sink is a type of coat?,sink,coat
9885,304,1,ns_4,sink,blind,1,Is it true that sinks are blinds?,sinks,blinds
9886,304,1,ns_4,sink,blind,2,Is it true that a sink is blinds?,sink,blinds
9887,304,1,ns_4,sink,blind,3,Is it true that sinks are a type of blinds?,sinks,blinds
9888,304,1,ns_4,sink,blind,4,Is it true that a sink is a type of blinds?,sink,blinds
9889,304,2,ns_1,sink,grassland,1,Is it true that sinks are grasslands?,sinks,grasslands
9890,304,2,ns_1,sink,grassland,2,Is it true that a sink is grasslands?,sink,grasslands
9891,304,2,ns_1,sink,grassland,3,Is it true that sinks are a type of grassland?,sinks,grassland
9892,304,2,ns_1,sink,grassland,4,Is it true that a sink is a type of grassland?,sink,grassland
9893,304,2,ns_2,sink,wheeled vehicle,1,Is it true that sinks are wheeled vehicles?,sinks,wheeled vehicles
9894,304,2,ns_2,sink,wheeled vehicle,2,Is it true that a sink is a wheeled vehicle?,sink,wheeled vehicle
9895,304,2,ns_2,sink,wheeled vehicle,3,Is it true that sinks are a type of wheeled vehicle?,sinks,wheeled vehicle
9896,304,2,ns_2,sink,wheeled vehicle,4,Is it true that a sink is a type of wheeled vehicle?,sink,wheeled vehicle
9897,304,2,ns_3,sink,jewelry,1,Is it true that sinks are jewelries?,sinks,jewelries
9898,304,2,ns_3,sink,jewelry,2,Is it true that a sink is jewelry?,sink,jewelry
9899,304,2,ns_3,sink,jewelry,3,Is it true that sinks are a type of jewelry?,sinks,jewelry
9900,304,2,ns_3,sink,jewelry,4,Is it true that a sink is a type of jewelry?,sink,jewelry
9901,304,2,ns_4,sink,linen,1,Is it true that sinks are linen?,sinks,linen
9902,304,2,ns_4,sink,linen,2,Is it true that a sink is linen?,sink,linen
9903,304,2,ns_4,sink,linen,3,Is it true that sinks are a type of linen?,sinks,linen
9904,304,2,ns_4,sink,linen,4,Is it true that a sink is a type of linen?,sink,linen
9905,305,1,ns_1,fork,facility,1,Is it true that forks are facilities?,forks,facilities
9906,305,1,ns_1,fork,facility,2,Is it true that a fork is a facility?,fork,facility
9907,305,1,ns_1,fork,facility,3,Is it true that forks are a type of facility?,forks,facility
9908,305,1,ns_1,fork,facility,4,Is it true that a fork is a type of facility?,fork,facility
9909,305,1,ns_2,fork,kitchen utensil,1,Is it true that forks are kitchen utensils?,forks,kitchen utensils
9910,305,1,ns_2,fork,kitchen utensil,2,Is it true that a fork is a kitchen utensil?,fork,kitchen utensil
9911,305,1,ns_2,fork,kitchen utensil,3,Is it true that forks are a type of kitchen utensil?,forks,kitchen utensil
9912,305,1,ns_2,fork,kitchen utensil,4,Is it true that a fork is a type of kitchen utensil?,fork,kitchen utensil
9913,305,1,ns_3,fork,barrier,1,Is it true that forks are barriers?,forks,barriers
9914,305,1,ns_3,fork,barrier,2,Is it true that a fork is a barrier?,fork,barrier
9915,305,1,ns_3,fork,barrier,3,Is it true that forks are a type of barrier?,forks,barrier
9916,305,1,ns_3,fork,barrier,4,Is it true that a fork is a type of barrier?,fork,barrier
9917,305,1,ns_4,fork,cattle,1,Is it true that forks are cattle?,forks,cattle
9918,305,1,ns_4,fork,cattle,2,Is it true that a fork is cattle?,fork,cattle
9919,305,1,ns_4,fork,cattle,3,Is it true that forks are a type of cattle?,forks,cattle
9920,305,1,ns_4,fork,cattle,4,Is it true that a fork is a type of cattle?,fork,cattle
9921,306,1,ns_1,hose,sports equipment,1,Is it true that hoses are sports equipment?,hoses,sports equipment
9922,306,1,ns_1,hose,sports equipment,2,Is it true that a hose is sports equipment?,hose,sports equipment
9923,306,1,ns_1,hose,sports equipment,3,Is it true that hoses are a type of sports equipment?,hoses,sports equipment
9924,306,1,ns_1,hose,sports equipment,4,Is it true that a hose is a type of sports equipment?,hose,sports equipment
9925,306,1,ns_2,hose,pastry,1,Is it true that hoses are pastries?,hoses,pastries
9926,306,1,ns_2,hose,pastry,2,Is it true that a hose is a pastry?,hose,pastry
9927,306,1,ns_2,hose,pastry,3,Is it true that hoses are a type of pastry?,hoses,pastry
9928,306,1,ns_2,hose,pastry,4,Is it true that a hose is a type of pastry?,hose,pastry
9929,306,1,ns_3,hose,sandwich,1,Is it true that hoses are sandwiches?,hoses,sandwiches
9930,306,1,ns_3,hose,sandwich,2,Is it true that a hose is a sandwich?,hose,sandwich
9931,306,1,ns_3,hose,sandwich,3,Is it true that hoses are a type of sandwich?,hoses,sandwich
9932,306,1,ns_3,hose,sandwich,4,Is it true that a hose is a type of sandwich?,hose,sandwich
9933,306,1,ns_4,hose,bird of prey,1,Is it true that hoses are birds of prey?,hoses,birds of prey
9934,306,1,ns_4,hose,bird of prey,2,Is it true that a hose is a bird of prey?,hose,bird of prey
9935,306,1,ns_4,hose,bird of prey,3,Is it true that hoses are a type of bird of prey?,hoses,bird of prey
9936,306,1,ns_4,hose,bird of prey,4,Is it true that a hose is a type of bird of prey?,hose,bird of prey
9937,307,1,ns_1,truck,water vehicle,1,Is it true that trucks are water vehicles?,trucks,water vehicles
9938,307,1,ns_1,truck,water vehicle,2,Is it true that a truck is a water vehicle?,truck,water vehicle
9939,307,1,ns_1,truck,water vehicle,3,Is it true that trucks are a type of water vehicle?,trucks,water vehicle
9940,307,1,ns_1,truck,water vehicle,4,Is it true that a truck is a type of water vehicle?,truck,water vehicle
9941,307,1,ns_2,truck,bat,1,Is it true that trucks are bats?,trucks,bats
9942,307,1,ns_2,truck,bat,2,Is it true that a truck is a bat?,truck,bat
9943,307,1,ns_2,truck,bat,3,Is it true that trucks are a type of bat?,trucks,bat
9944,307,1,ns_2,truck,bat,4,Is it true that a truck is a type of bat?,truck,bat
9945,307,1,ns_3,truck,baggage,1,Is it true that trucks are baggages?,trucks,baggages
9946,307,1,ns_3,truck,baggage,2,Is it true that a truck is a baggage?,truck,baggage
9947,307,1,ns_3,truck,baggage,3,Is it true that trucks are a type of baggage?,trucks,baggage
9948,307,1,ns_3,truck,baggage,4,Is it true that a truck is a type of baggage?,truck,baggage
9949,307,1,ns_4,truck,flower arrangement,1,Is it true that trucks are flower arrangements?,trucks,flower arrangements
9950,307,1,ns_4,truck,flower arrangement,2,Is it true that a truck is a flower arrangement?,truck,flower arrangement
9951,307,1,ns_4,truck,flower arrangement,3,Is it true that trucks are a type of flower arrangement?,trucks,flower arrangement
9952,307,1,ns_4,truck,flower arrangement,4,Is it true that a truck is a type of flower arrangement?,truck,flower arrangement
9953,307,2,ns_1,truck,bird of prey,1,Is it true that trucks are birds of prey?,trucks,birds of prey
9954,307,2,ns_1,truck,bird of prey,2,Is it true that a truck is a bird of prey?,truck,bird of prey
9955,307,2,ns_1,truck,bird of prey,3,Is it true that trucks are a type of bird of prey?,trucks,bird of prey
9956,307,2,ns_1,truck,bird of prey,4,Is it true that a truck is a type of bird of prey?,truck,bird of prey
9957,307,2,ns_2,truck,aircraft,1,Is it true that trucks are aircrafts?,trucks,aircrafts
9958,307,2,ns_2,truck,aircraft,2,Is it true that a truck is an aircraft?,truck,aircraft
9959,307,2,ns_2,truck,aircraft,3,Is it true that trucks are a type of aircraft?,trucks,aircraft
9960,307,2,ns_2,truck,aircraft,4,Is it true that a truck is a type of aircraft?,truck,aircraft
9961,307,2,ns_3,truck,bat,1,Is it true that trucks are bats?,trucks,bats
9962,307,2,ns_3,truck,bat,2,Is it true that a truck is a bat?,truck,bat
9963,307,2,ns_3,truck,bat,3,Is it true that trucks are a type of bat?,trucks,bat
