item,idx,ns_id,category,category_item,hypernym,hypernym_item,negative_sample,negative_item,hypernym_question,negative_question
1750,7000,ns_4,doorknocker,doorknockers,home decor,home decor,mammal,mammal,Is it true that doorknockers are a type of home decor?,Is it true that doorknockers are a type of mammal?
1751,7001,ns_1,doorknocker,doorknockers,tool,tool,women's clothing,women's clothes,Is it true that doorknockers are a type of tool?,Is it true that doorknockers are a type of women's clothes?
1751,7002,ns_2,doorknocker,doorknockers,tool,tool,vehicle,vehicle,Is it true that doorknockers are a type of tool?,Is it true that doorknockers are a type of vehicle?
1751,7003,ns_3,doorknocker,doorknockers,tool,tool,garden tool,garden tool,Is it true that doorknockers are a type of tool?,Is it true that doorknockers are a type of garden tool?
1751,7004,ns_4,doorknocker,doorknockers,tool,tool,toy,toy,Is it true that doorknockers are a type of tool?,Is it true that doorknockers are a type of toy?
1752,7005,ns_1,train,trains,vehicle,vehicle,insect,insect,Is it true that trains are a type of vehicle?,Is it true that trains are a type of insect?
1752,7006,ns_2,train,trains,vehicle,vehicle,weapon,weapon,Is it true that trains are a type of vehicle?,Is it true that trains are a type of weapon?
1752,7007,ns_3,train,trains,vehicle,vehicle,sea animal,sea animal,Is it true that trains are a type of vehicle?,Is it true that trains are a type of sea animal?
1752,7008,ns_4,train,trains,vehicle,vehicle,auto part,auto part,Is it true that trains are a type of vehicle?,Is it true that trains are a type of auto part?
1753,7009,ns_1,canoe,canoes,vehicle,vehicle,headwear,headwear,Is it true that canoes are a type of vehicle?,Is it true that canoes are a type of headwear?
1753,7010,ns_2,canoe,canoes,vehicle,vehicle,animal,animal,Is it true that canoes are a type of vehicle?,Is it true that canoes are a type of animal?
1753,7011,ns_3,canoe,canoes,vehicle,vehicle,footwear,footwear,Is it true that canoes are a type of vehicle?,Is it true that canoes are a type of footwear?
1753,7012,ns_4,canoe,canoes,vehicle,vehicle,insect,insect,Is it true that canoes are a type of vehicle?,Is it true that canoes are a type of insect?
1754,7013,ns_1,canoe,canoes,water vehicle,water vehicle,accessory,accessory,Is it true that canoes are a type of water vehicle?,Is it true that canoes are a type of accessory?
1754,7014,ns_2,canoe,canoes,water vehicle,water vehicle,medical equipment,medical equipment,Is it true that canoes are a type of water vehicle?,Is it true that canoes are a type of medical equipment?
1754,7015,ns_3,canoe,canoes,water vehicle,water vehicle,animal,animal,Is it true that canoes are a type of water vehicle?,Is it true that canoes are a type of animal?
1754,7016,ns_4,canoe,canoes,water vehicle,water vehicle,furniture,furniture,Is it true that canoes are a type of water vehicle?,Is it true that canoes are a type of furniture?
1755,7017,ns_1,macaroni,macaroni,food,food,mammal,mammal,Is it true that macaroni is a type of food?,Is it true that macaroni is a type of mammal?
1755,7018,ns_2,macaroni,macaroni,food,food,dessert,dessert,Is it true that macaroni is a type of food?,Is it true that macaroni is a type of dessert?
1755,7019,ns_3,macaroni,macaroni,food,food,women's clothing,women's clothes,Is it true that macaroni is a type of food?,Is it true that macaroni is a type of women's clothes?
1755,7020,ns_4,macaroni,macaroni,food,food,bird,bird,Is it true that macaroni is a type of food?,Is it true that macaroni is a type of bird?
1756,7021,ns_1,macadamia,macadamia nuts,food,food,water vehicle,water vehicle,Is it true that macadamia nuts are a type of food?,Is it true that macadamia nuts are a type of water vehicle?
1756,7022,ns_2,macadamia,macadamia nuts,food,food,drink,drink,Is it true that macadamia nuts are a type of food?,Is it true that macadamia nuts are a type of drink?
1756,7023,ns_3,macadamia,macadamia nuts,food,food,jewelry,jewelry,Is it true that macadamia nuts are a type of food?,Is it true that macadamia nuts are a type of jewelry?
1756,7024,ns_4,macadamia,macadamia nuts,food,food,school supply,school supply,Is it true that macadamia nuts are a type of food?,Is it true that macadamia nuts are a type of school supply?
1757,7025,ns_1,toga,togas,clothing,clothing,livestock,livestock,Is it true that togas are a type of clothing?,Is it true that togas are a type of livestock?
1757,7026,ns_2,toga,togas,clothing,clothing,footwear,footwear,Is it true that togas are a type of clothing?,Is it true that togas are a type of footwear?
1757,7027,ns_3,toga,togas,clothing,clothing,garden tool,garden tool,Is it true that togas are a type of clothing?,Is it true that togas are a type of garden tool?
1757,7028,ns_4,toga,togas,clothing,clothing,sea animal,sea animal,Is it true that togas are a type of clothing?,Is it true that togas are a type of sea animal?
1758,7029,ns_1,ravioli,ravioli,food,food,electronic device,electronic device,Is it true that ravioli is a type of food?,Is it true that ravioli is a type of electronic device?
1758,7030,ns_2,ravioli,ravioli,food,food,drink,drink,Is it true that ravioli is a type of food?,Is it true that ravioli is a type of drink?
1758,7031,ns_3,ravioli,ravioli,food,food,animal,animal,Is it true that ravioli is a type of food?,Is it true that ravioli is a type of animal?
1758,7032,ns_4,ravioli,ravioli,food,food,toy,toy,Is it true that ravioli is a type of food?,Is it true that ravioli is a type of toy?
1759,7033,ns_1,meerkat,meerkats,mammal,mammal,office supply,office supply,Is it true that meerkats are a type of mammal?,Is it true that meerkats are a type of office supply?
1759,7034,ns_2,meerkat,meerkats,mammal,mammal,protective clothing,protective clothing,Is it true that meerkats are a type of mammal?,Is it true that meerkats are a type of protective clothing?
1759,7035,ns_3,meerkat,meerkats,mammal,mammal,footwear,footwear,Is it true that meerkats are a type of mammal?,Is it true that meerkats are a type of footwear?
1759,7036,ns_4,meerkat,meerkats,mammal,mammal,outerwear,outerwear,Is it true that meerkats are a type of mammal?,Is it true that meerkats are a type of outerwear?
1760,7037,ns_1,meerkat,meerkats,animal,animal,kitchen tool,kitchen tool,Is it true that meerkats are a type of animal?,Is it true that meerkats are a type of kitchen tool?
1760,7038,ns_2,meerkat,meerkats,animal,animal,container,container,Is it true that meerkats are a type of animal?,Is it true that meerkats are a type of container?
1760,7039,ns_3,meerkat,meerkats,animal,animal,plant,plant,Is it true that meerkats are a type of animal?,Is it true that meerkats are a type of plant?
1760,7040,ns_4,meerkat,meerkats,animal,animal,fruit,fruit,Is it true that meerkats are a type of animal?,Is it true that meerkats are a type of fruit?
1761,7041,ns_1,sandpaper,sandpapers,tool,tool,women's clothing,women's clothes,Is it true that sandpapers are a type of tool?,Is it true that sandpapers are a type of women's clothes?
1761,7042,ns_2,sandpaper,sandpapers,tool,tool,headwear,headwear,Is it true that sandpapers are a type of tool?,Is it true that sandpapers are a type of headwear?
1761,7043,ns_3,sandpaper,sandpapers,tool,tool,fastener,fastener,Is it true that sandpapers are a type of tool?,Is it true that sandpapers are a type of fastener?
1761,7044,ns_4,sandpaper,sandpapers,tool,tool,bird,bird,Is it true that sandpapers are a type of tool?,Is it true that sandpapers are a type of bird?
1762,7045,ns_1,amplifier,amplifiers,electronic device,electronic device,seafood,seafood,Is it true that amplifiers are a type of electronic device?,Is it true that amplifiers are a type of seafood?
1762,7046,ns_2,amplifier,amplifiers,electronic device,electronic device,footwear,footwear,Is it true that amplifiers are a type of electronic device?,Is it true that amplifiers are a type of footwear?
1762,7047,ns_3,amplifier,amplifiers,electronic device,electronic device,clothing,clothing,Is it true that amplifiers are a type of electronic device?,Is it true that amplifiers are a type of clothing?
1762,7048,ns_4,amplifier,amplifiers,electronic device,electronic device,sea animal,sea animal,Is it true that amplifiers are a type of electronic device?,Is it true that amplifiers are a type of sea animal?
1763,7049,ns_1,computer screen,computer screens,electronic device,electronic device,clothing,clothing,Is it true that computer screens are a type of electronic device?,Is it true that computer screens are a type of clothing?
1763,7050,ns_2,computer screen,computer screens,electronic device,electronic device,water vehicle,water vehicle,Is it true that computer screens are a type of electronic device?,Is it true that computer screens are a type of water vehicle?
1763,7051,ns_3,computer screen,computer screens,electronic device,electronic device,bird,bird,Is it true that computer screens are a type of electronic device?,Is it true that computer screens are a type of bird?
1763,7052,ns_4,computer screen,computer screens,electronic device,electronic device,garden tool,garden tool,Is it true that computer screens are a type of electronic device?,Is it true that computer screens are a type of garden tool?
1764,7053,ns_1,floss,flosses,toiletry,toiletry,livestock,livestock,Is it true that flosses are a type of toiletry?,Is it true that flosses are a type of livestock?
1764,7054,ns_2,floss,flosses,toiletry,toiletry,women's clothing,women's clothes,Is it true that flosses are a type of toiletry?,Is it true that flosses are a type of women's clothes?
1764,7055,ns_3,floss,flosses,toiletry,toiletry,clothing,clothing,Is it true that flosses are a type of toiletry?,Is it true that flosses are a type of clothing?
1764,7056,ns_4,floss,flosses,toiletry,toiletry,fruit,fruit,Is it true that flosses are a type of toiletry?,Is it true that flosses are a type of fruit?
1765,7057,ns_1,iceskate,iceskates,footwear,footwear,weapon,weapon,Is it true that iceskates are a type of footwear?,Is it true that iceskates are a type of weapon?
1765,7058,ns_2,iceskate,iceskates,footwear,footwear,vegetable,vegetable,Is it true that iceskates are a type of footwear?,Is it true that iceskates are a type of vegetable?
1765,7059,ns_3,iceskate,iceskates,footwear,footwear,toy,toy,Is it true that iceskates are a type of footwear?,Is it true that iceskates are a type of toy?
1765,7060,ns_4,iceskate,iceskates,footwear,footwear,jewelry,jewelry,Is it true that iceskates are a type of footwear?,Is it true that iceskates are a type of jewelry?
1766,7061,ns_1,statue,statues,home decor,home decor,kitchen equipment,kitchen equipment,Is it true that statues are a type of home decor?,Is it true that statues are a type of kitchen equipment?
1766,7062,ns_2,statue,statues,home decor,home decor,game,game,Is it true that statues are a type of home decor?,Is it true that statues are a type of game?
1766,7063,ns_3,statue,statues,home decor,home decor,livestock,livestock,Is it true that statues are a type of home decor?,Is it true that statues are a type of livestock?
1766,7064,ns_4,statue,statues,home decor,home decor,drink,drink,Is it true that statues are a type of home decor?,Is it true that statues are a type of drink?
1767,7065,ns_1,ski boots,ski boots,clothing,clothing,insect,insect,Is it true that ski boots are a type of clothing?,Is it true that ski boots are a type of insect?
1767,7066,ns_2,ski boots,ski boots,clothing,clothing,vegetable,vegetable,Is it true that ski boots are a type of clothing?,Is it true that ski boots are a type of vegetable?
1767,7067,ns_3,ski boots,ski boots,clothing,clothing,game,game,Is it true that ski boots are a type of clothing?,Is it true that ski boots are a type of game?
